Location Description,Node Id,Sample Time,Onboard Temperature, Onboard Battery,Channel,Sensor Model,Sensor Type,Offset,Value,Units,
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/28/2025 8:15,27.7,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.646,V,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/28/2025 8:30,28.97,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.647,V,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/28/2025 8:45,29.77,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.645,V,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/28/2025 9:00,29.93,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.657,V,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/28/2025 9:15,30.4,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.649,V,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/28/2025 9:30,31.83,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.654,V,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/28/2025 9:45,33.11,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.655,V,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/28/2025 10:00,33.74,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.658,V,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/28/2025 10:15,34.7,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.655,V,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/28/2025 10:30,32.63,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.652,V,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/28/2025 10:45,31.04,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.655,V,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/28/2025 11:00,32.47,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.655,V,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/28/2025 23:15,27.7,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.643,V,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/28/2025 23:30,27.7,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.651,V,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/29/2025 0:30,27.7,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.638,V,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/29/2025 0:45,27.54,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.647,V,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/29/2025 1:00,27.23,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.648,V,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/29/2025 1:15,27.38,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.649,V,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/29/2025 1:30,27.23,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.649,V,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/29/2025 1:45,27.07,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.649,V,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/29/2025 2:00,27.38,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.649,V,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/29/2025 2:15,27.07,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.651,V,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/29/2025 2:30,27.07,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.649,V,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/29/2025 2:45,27.07,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.646,V,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/29/2025 3:00,27.23,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.647,V,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/29/2025 3:15,26.59,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.651,V,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/29/2025 3:30,26.75,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.647,V,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/29/2025 3:45,26.75,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.651,V,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/29/2025 4:00,26.43,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.651,V,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/29/2025 4:15,26.11,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.652,V,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/29/2025 4:30,26.27,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.651,V,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/29/2025 4:45,26.27,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.651,V,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/29/2025 5:00,26.11,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.649,V,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/29/2025 5:15,25.95,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.654,V,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/29/2025 5:30,25.95,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.647,V,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/29/2025 5:45,26.43,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.65,V,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/29/2025 6:00,26.11,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.649,V,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/29/2025 6:15,26.27,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.649,V,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/29/2025 6:30,26.11,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.646,V,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/29/2025 6:45,25.64,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.653,V,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/29/2025 7:00,26.11,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.655,V,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/29/2025 7:15,27.07,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.648,V,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/29/2025 15:45,32.31,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.651,V,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/29/2025 18:00,29.13,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.647,V,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/29/2025 18:15,28.34,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.648,V,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/29/2025 18:30,27.7,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.652,V,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/29/2025 18:45,27.7,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.65,V,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/29/2025 19:00,28.66,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.649,V,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/29/2025 19:15,28.18,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.648,V,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/29/2025 19:30,27.07,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.651,V,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/29/2025 19:45,27.23,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.643,V,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/29/2025 20:00,27.07,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.651,V,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/29/2025 20:15,27.38,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.65,V,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/29/2025 20:20,27.7,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.651,V,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/29/2025 20:25,27.7,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.649,V,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/29/2025 20:30,27.54,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.649,V,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/29/2025 20:35,28.02,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.65,V,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/29/2025 20:40,28.34,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.649,V,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/29/2025 20:45,28.18,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.645,V,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/29/2025 20:50,28.18,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.647,V,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/29/2025 20:55,28.34,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.649,V,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/29/2025 21:00,28.34,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.646,V,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/29/2025 21:05,28.81,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.649,V,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/29/2025 21:10,28.5,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.646,V,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/29/2025 21:15,28.34,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.653,V,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/29/2025 21:20,28.34,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.654,V,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/29/2025 21:25,28.5,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.651,V,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/29/2025 21:30,28.66,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.647,V,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/29/2025 21:35,28.34,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.651,V,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/29/2025 21:40,28.66,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.647,V,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/29/2025 21:45,28.18,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.651,V,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/29/2025 21:50,28.66,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.653,V,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/29/2025 21:55,28.18,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.647,V,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/29/2025 22:00,28.34,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.652,V,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/29/2025 22:05,28.34,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.652,V,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/29/2025 22:10,27.86,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.655,V,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/29/2025 22:15,28.66,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.647,V,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/29/2025 22:20,28.66,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.647,V,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/29/2025 22:25,28.66,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.647,V,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/29/2025 22:30,28.34,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.647,V,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/29/2025 22:35,28.34,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.651,V,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/29/2025 22:40,28.66,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.648,V,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/29/2025 22:45,28.66,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.647,V,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/29/2025 22:50,28.18,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.649,V,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/29/2025 22:55,28.34,0,0,FM3 Battery Voltage,FM3 Onboard Battery Voltage,0,3.647,V,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/26/2025 16:00,33.27,0,1,FM3 Onboard Temperature,FM3 Onboard Temperature,0,33.27,ýýc,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/26/2025 16:04,33.11,0,1,FM3 Onboard Temperature,FM3 Onboard Temperature,0,33.11,ýýc,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/26/2025 16:10,33.74,0,1,FM3 Onboard Temperature,FM3 Onboard Temperature,0,33.74,ýýc,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/26/2025 16:15,33.74,0,1,FM3 Onboard Temperature,FM3 Onboard Temperature,0,33.74,ýýc,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/26/2025 16:20,32.95,0,1,FM3 Onboard Temperature,FM3 Onboard Temperature,0,32.95,ýýc,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/26/2025 16:35,33.11,0,1,FM3 Onboard Temperature,FM3 Onboard Temperature,0,33.11,ýýc,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/26/2025 16:50,32.47,0,1,FM3 Onboard Temperature,FM3 Onboard Temperature,0,32.47,ýýc,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/26/2025 17:05,31.68,0,1,FM3 Onboard Temperature,FM3 Onboard Temperature,0,31.68,ýýc,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/26/2025 17:20,31.68,0,1,FM3 Onboard Temperature,FM3 Onboard Temperature,0,31.68,ýýc,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/26/2025 17:35,31.52,0,1,FM3 Onboard Temperature,FM3 Onboard Temperature,0,31.52,ýýc,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/26/2025 17:50,31.04,0,1,FM3 Onboard Temperature,FM3 Onboard Temperature,0,31.04,ýýc,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/26/2025 18:05,30.72,0,1,FM3 Onboard Temperature,FM3 Onboard Temperature,0,30.72,ýýc,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/26/2025 18:20,30.56,0,1,FM3 Onboard Temperature,FM3 Onboard Temperature,0,30.56,ýýc,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/26/2025 18:35,29.93,0,1,FM3 Onboard Temperature,FM3 Onboard Temperature,0,29.93,ýýc,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/26/2025 18:50,29.77,0,1,FM3 Onboard Temperature,FM3 Onboard Temperature,0,29.77,ýýc,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/26/2025 19:05,28.97,0,1,FM3 Onboard Temperature,FM3 Onboard Temperature,0,28.97,ýýc,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/26/2025 19:20,29.29,0,1,FM3 Onboard Temperature,FM3 Onboard Temperature,0,29.29,ýýc,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/26/2025 19:35,29.45,0,1,FM3 Onboard Temperature,FM3 Onboard Temperature,0,29.45,ýýc,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/26/2025 19:50,29.29,0,1,FM3 Onboard Temperature,FM3 Onboard Temperature,0,29.29,ýýc,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/26/2025 20:04,29.13,0,1,FM3 Onboard Temperature,FM3 Onboard Temperature,0,29.13,ýýc,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/26/2025 20:20,29.13,0,1,FM3 Onboard Temperature,FM3 Onboard Temperature,0,29.13,ýýc,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/26/2025 20:35,28.66,0,1,FM3 Onboard Temperature,FM3 Onboard Temperature,0,28.66,ýýc,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/26/2025 20:49,29.13,0,1,FM3 Onboard Temperature,FM3 Onboard Temperature,0,29.13,ýýc,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/26/2025 21:05,28.81,0,1,FM3 Onboard Temperature,FM3 Onboard Temperature,0,28.81,ýýc,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/26/2025 21:20,28.97,0,1,FM3 Onboard Temperature,FM3 Onboard Temperature,0,28.97,ýýc,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/26/2025 21:35,28.97,0,1,FM3 Onboard Temperature,FM3 Onboard Temperature,0,28.97,ýýc,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/26/2025 21:50,28.81,0,1,FM3 Onboard Temperature,FM3 Onboard Temperature,0,28.81,ýýc,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/26/2025 22:05,28.66,0,1,FM3 Onboard Temperature,FM3 Onboard Temperature,0,28.66,ýýc,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/26/2025 22:20,28.97,0,1,FM3 Onboard Temperature,FM3 Onboard Temperature,0,28.97,ýýc,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/26/2025 22:34,28.5,0,1,FM3 Onboard Temperature,FM3 Onboard Temperature,0,28.5,ýýc,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/26/2025 22:50,28.81,0,1,FM3 Onboard Temperature,FM3 Onboard Temperature,0,28.81,ýýc,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/26/2025 23:05,28.5,0,1,FM3 Onboard Temperature,FM3 Onboard Temperature,0,28.5,ýýc,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/26/2025 23:20,28.18,0,1,FM3 Onboard Temperature,FM3 Onboard Temperature,0,28.18,ýýc,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/26/2025 23:35,28.5,0,1,FM3 Onboard Temperature,FM3 Onboard Temperature,0,28.5,ýýc,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/26/2025 23:50,27.7,0,1,FM3 Onboard Temperature,FM3 Onboard Temperature,0,27.7,ýýc,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/27/2025 0:05,28.34,0,1,FM3 Onboard Temperature,FM3 Onboard Temperature,0,28.34,ýýc,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/27/2025 0:20,28.18,0,1,FM3 Onboard Temperature,FM3 Onboard Temperature,0,28.18,ýýc,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/27/2025 0:35,27.07,0,1,FM3 Onboard Temperature,FM3 Onboard Temperature,0,27.07,ýýc,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/27/2025 0:49,27.07,0,1,FM3 Onboard Temperature,FM3 Onboard Temperature,0,27.07,ýýc,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/27/2025 1:05,27.23,0,1,FM3 Onboard Temperature,FM3 Onboard Temperature,0,27.23,ýýc,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/27/2025 1:20,27.38,0,1,FM3 Onboard Temperature,FM3 Onboard Temperature,0,27.38,ýýc,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/27/2025 1:35,27.7,0,1,FM3 Onboard Temperature,FM3 Onboard Temperature,0,27.7,ýýc,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/27/2025 1:50,27.38,0,1,FM3 Onboard Temperature,FM3 Onboard Temperature,0,27.38,ýýc,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/27/2025 2:05,27.7,0,1,FM3 Onboard Temperature,FM3 Onboard Temperature,0,27.7,ýýc,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/27/2025 2:20,27.23,0,1,FM3 Onboard Temperature,FM3 Onboard Temperature,0,27.23,ýýc,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/27/2025 2:35,27.23,0,1,FM3 Onboard Temperature,FM3 Onboard Temperature,0,27.23,ýýc,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/27/2025 2:50,26.43,0,1,FM3 Onboard Temperature,FM3 Onboard Temperature,0,26.43,ýýc,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/27/2025 3:05,26.75,0,1,FM3 Onboard Temperature,FM3 Onboard Temperature,0,26.75,ýýc,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/27/2025 3:20,26.75,0,1,FM3 Onboard Temperature,FM3 Onboard Temperature,0,26.75,ýýc,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/27/2025 3:35,26.27,0,1,FM3 Onboard Temperature,FM3 Onboard Temperature,0,26.27,ýýc,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/27/2025 3:50,26.43,0,1,FM3 Onboard Temperature,FM3 Onboard Temperature,0,26.43,ýýc,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/27/2025 4:05,25.95,0,1,FM3 Onboard Temperature,FM3 Onboard Temperature,0,25.95,ýýc,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/27/2025 4:20,25.32,0,1,FM3 Onboard Temperature,FM3 Onboard Temperature,0,25.32,ýýc,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/27/2025 4:34,25,0,1,FM3 Onboard Temperature,FM3 Onboard Temperature,0,25,ýýc,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/27/2025 4:50,24.53,0,1,FM3 Onboard Temperature,FM3 Onboard Temperature,0,24.53,ýýc,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/27/2025 5:05,24.06,0,1,FM3 Onboard Temperature,FM3 Onboard Temperature,0,24.06,ýýc,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/27/2025 5:20,24.22,0,1,FM3 Onboard Temperature,FM3 Onboard Temperature,0,24.22,ýýc,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/27/2025 5:35,23.74,0,1,FM3 Onboard Temperature,FM3 Onboard Temperature,0,23.74,ýýc,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/27/2025 5:50,23.74,0,1,FM3 Onboard Temperature,FM3 Onboard Temperature,0,23.74,ýýc,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/27/2025 6:05,23.74,0,1,FM3 Onboard Temperature,FM3 Onboard Temperature,0,23.74,ýýc,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/27/2025 6:20,23.9,0,1,FM3 Onboard Temperature,FM3 Onboard Temperature,0,23.9,ýýc,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/27/2025 6:35,23.42,0,1,FM3 Onboard Temperature,FM3 Onboard Temperature,0,23.42,ýýc,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/27/2025 6:50,23.58,0,1,FM3 Onboard Temperature,FM3 Onboard Temperature,0,23.58,ýýc,0
IX-Tilt-Demo 2,00:1B:C5:0A:A0:01:3C:C9,9/27/2025 6:59,23.9,0,1,FM3 Onboard Temperature,FM3 Onboard Temperature,0,23.9,ýýc,0
